SSYK 2012 kod;ISCO-08 ;Yrkesbenämning;;
2422;2422;Attaché;;
2422;2422;Bankinspektör;;
2422;2422;Biståndshandläggare, SIDA;;
2422;2422;Bostadsingenjör, länsbostadsnämnd;;
2422;2422;Byggnadsråd;;
2422;2422;Byrådirektör, ospec;;
2422;2422;Byråingenjör;;
2422;2422;Byråinspektör;;
2422;2422;Departementssekreterare;;
2422;2422;Dövblindkonsulent;;
2422;2422;Dövkonsulent;;
2422;2422;EU-kontrollant, övrig;;
2422;2422;EU-samordnare;;
2422;2422;Fackombudsman;;
2422;2422;Filmcensor;;
2422;2422;Folkhälsoutvecklare;;
2422;2422;Fritidsintendent;;
2422;2422;Fögderisekreterare;;
2422;2422;Förbundssekreterare;;
2422;2422;Föreningskonsulent;;
2422;2422;Förhandlingsombudsman;;
2422;2422;Handikappkonsulent;;
2422;2422;Handläggare, utredare, offentlig förvaltning;;
2422;2422;Hälsoplanerare;;
2422;2422;Inspektör, Socialstyrelsen;;
2422;2422;Jämställdhetsstrateg;;
2422;2422;Kanslisekreterare, övrig;;
2422;2422;Klimatstrateg;;
2422;2422;Kommittésekreterare;;
2422;2422;Kommunhandläggare;;
2422;2422;Kommunsekreterare;;
2422;2422;Konsulent, hörselskadade;;
2422;2422;Konsulent, rörelsehindrade;;
2422;2422;Konsulent, synskadade;;
2422;2422;Konsult, relocation service;;
2422;2422;Konsumentvägledare;;
2422;2422;Kulturassistent, handläggare/utredare, offentlig förvaltning;;
2422;2422;Kulturassistent, utredare, handläggare, intresseorg.;;
2422;2422;Kulturintendent, offentlig förvaltning;;
2422;2422;Kultursekreterare;;
2422;2422;Kvalitetskoordinator, forskning;;
2422;2422;Kvalitetssamordnare, forskning;;
2422;2422;Landsbygdsutvecklare;;
2422;2422;Landstingssekreterare;;
2422;2422;Lantbruksråd;;
2422;2422;Lobbyist, organisation;;
2422;2422;Länsbildningskonsulent;;
2422;2422;Länshälsovårdskonsulent;;
2422;2422;Miljöhandläggare (natur), offentlig förvaltning;;
2422;2422;Naturvårdare, administratör;;
2422;2422;Näringslivskonsulent;;
2422;2422;Näringslivskonsult;;
2422;2422;Näringslivssekreterare;;
2422;2422;Ombudsman;;
2422;2421;Omvårdnadsutvecklare;;
2422;2422;Organisationssekreterare, intresseorganisation;;
2422;2422;Organisationssekreterare, offentlig förvaltning;;
2422;2422;Partiombudsman;;
2422;2422;Planerare, offentlig förvaltning;;
2422;2422;Planeringssekreterare, kommun, landsting;;
2422;2422;Politisk sekreterare;;
2422;2422;Samhällsplanerare;;
2422;2422;Sekreterare, politisk;;
2422;2422;Skattehandläggare, specialistkompetens;;
2422;2422;Skolsekreterare, handläggare;;
2422;2422;Statsinspektör;;
2422;2422;Styrelseledamot, organisation;;
2422;2422;Styrelseledamot, staten;;
2422;2422;Synkonsulent;;
2422;2422;Taxeringsintendent;;
2422;2422;Trafikplanerare, offentlig förvaltning;;
2422;2422;Turistintendent;;
2422;2422;Turistsekreterare;;
2422;2422;Utredare, företag;;
2422;2422;Utredare, handläggare, kommun;;
2422;2422;Utredare, handläggare, landsting;;
2422;2422;Utredare, handläggare, staten;;
2422;2422;Utredare, intresseorganisation;;
2422;2422;Utredare, offentlig förvaltning;;
2422;2422;Utredningssekreterare, intresseorganisation;;
2422;2422;Utredningssekreterare, offentlig förvaltning;;
2422;2421;Vårdutvecklare;;
2422;2422;Äldre- och handikappsekreterare;;
2422;2422;Överförmyndare;;
2423;2423;Administratör, personalvetare;;
2423;2423;Controller, personal;;
2423;2423;Headhunter;;
2423;2423;HR-expert;;
2423;2423;HR-konsult;;
2423;2423;HR-specialist;;
2423;2423;Kompetensmäklare;;
2423;2423;Kompetensutvecklare;;
2423;2423;Konsult, HR;;
2423;2423;Konsult, outplacement-;;
2423;2423;Konsult, PA;;
2423;2423;Konsult, rekryterings-;;
2423;2423;Löneingenjör;;
2423;2423;Outplacementkonsult;;
2423;2423;PA-konsult;;
2423;2423;Personaladministratör, personalhandläggare;;
2423;2423;Personalassistent, personalhandläggare;;
2423;2423;Personalcontroller;;
2423;2423;Personalhandläggare;;
2423;2423;Personalkonsulent;;
2423;2423;Personalkonsult;;
2423;2423;Personalman;;
2423;2423;Personalplanerare, personalhandläggare;;
2423;2423;Personalrekryterare;;
2423;2423;Personalsamordnare;;
2423;2423;Personalsekreterare, personalhandläggare;;
2423;2423;Personalstrateg;;
2423;2424;Personalutvecklare;;
2423;2423;Personalvetare;;
2423;2423;Personalvårdskonsulent;;
2423;2423;Rekryterare;;
2423;2423;Rekryteringsansvarig;;
2423;2423;Rekryteringskonsult;;
2423;2423;Rekryteringsledare;;
2423;2423;Researcher, rekrytering;;
2423;2423;Stabskonsulent;;
2423;2423;Utbildningsmäklare;;
2431;2431;Exportkonsult;;
2431;2431;Försäljningskonsult;;
2431;2431;Konsult, export;;
2431;2431;Konsult, marknads-;;
2431;2431;Konsult, marknadsföring;;
2431;2431;Konsult, reklam;;
2431;2431;Marketingman;;
2431;2431;Marknadsanalytiker;;
2431;2431;Marknadsförare, analytiker;;
2431;2431;Marknadsföringskonsult;;
2431;2433;Marknadsingenjör;;
2431;2431;Marknadskommunikatör;;
2431;2431;Marknadskonsult;;
2431;2431;Marknadskoordinator;;
2431;2431;Marknadsplanerare;;
2431;2431;Marknadsstrateg;;
2431;2431;Marknadsstrategiker;;
2431;2431;Marknadsundersökare, analytiker;;
2431;2431;Marknadsutvecklare;;
2431;2431;Produktchef, marknadsföring;;
2431;2431;Projektledare, reklam;;
2431;2431;Reklamansvarig;;
2431;2431;Reklamkonsulent;;
2431;2431;Reklamkonsult;;
2431;2431;Reklamman;;
2431;2431;Reklamproducent;;
2431;2431;Reklamprojektledare;;
2431;2431;Sales promotionman;;
2432;2432;Annonsproducent;;
2432;2432;Besökschef;;
2432;2432;Copywriter;;
2432;2432;Informationsansvarig;;
2432;2432;Informationsassistent, analys, planering, utformning;;
2432;2432;Informationskonsult;;
2432;2432;Informationssekreterare;;
2432;2432;Informatör;;
2432;2432;Katalogdesigner;;
2432;2432;Katalogman;;
2432;2432;Katalogredaktör;;
2432;2432;Kommunikationsstrateg;;
2432;2432;Kommunikatör, informatör;;
2432;2432;Konsult, informations-;;
2432;2432;Konsult, media;;
2432;2432;Konsult, PR;;
2432;2432;Labelmanager;;
2432;2432;Mediakonsulent;;
2432;2432;Mediakonsult;;
2432;2432;Mediaplanerare;;
2432;2432;Medieanalytiker;;
2432;2432;Pressekreterare;;
2432;2432;Pressinformatör;;
2432;2432;PR-konsult;;
2432;2432;PR-kvinna;;
2432;2432;PR-man;;
2432;2432;Projektledare, mediabyrå;;
2432;2432;Reklamredaktör;;
2511;2511;Dataanalytiker;;
2511;2511;Enterprice Architect;;
2511;2511;Infrastrukturarkitekt;;
2511;2511;IT-analytiker;;
2511;2511;IT-arkitekt;;
2511;2511;IT-utredare;;
2511;2511;Koncernarkitekt, IT;;
2511;2511;Kravanalytiker, IT;;
2511;2511;Lösningsarkitekt, IT;;
2511;2511;Metodanalytiker, data;;
2511;2511;Systemanalytiker;;
2511;2511;Systemarkitekt;;
2511;2511;Systemutredare;;
2511;2511;Verksamhetsanalytiker, IT;;
2511;2511;Verksamhetsutvecklare, IT;;
2512;2514;Användbarhetsdesigner;;
2512;2514;Användbarhetsexpert;;
2512;2514;Applikationsingenjör, programmering;;
2512;2514;Applikationsprogrammerare;;
2512;2512;Applikationsspecialist;;
2512;2512;Applikationsutvecklare;;
2512;2511;Civilingenjör, systemutveckling;;
2512;2521;Data Warehouse specialist;;
2512;2521;Databasanalytiker;;
2512;2521;Databasdesigner;;
2512;2514;Databasprogrammerare;;
2512;2521;Databasutvecklare;;
2512;2514;Datakonsult applikationsprogrammerare;;
2512;2521;Datakonsult, databasutveckling;;
2512;2511;Datakonsult, systemutveckling;;
2512;2513;Datakonsult, webb- och multimedia;;
2512;2514;Dataprogrammerare;;
2512;2514;IT projektledare applikationsprogrammerare;;
2512;2521;IT projektledare, databasutveckling;;
2512;2511;IT projektledare, systemutveckling;;
2512;2513;IT projektledare, webb- och multimedia;;
2512;2514;IT-konsult applikationsprogrammerare;;
2512;2521;IT-konsult, databasutveckling;;
2512;2511;IT-konsult, systemutveckling;;
2512;2513;IT-konsult, webb- och multimedia;;
2512;2511;IT-utvecklare;;
2512;2512;Javautvecklare;;
2512;2514;Konsult, data applikationsprogrammerare;;
2512;2521;Konsult, data, databasutveckling;;
2512;2511;Konsult, data, systemutveckling;;
2512;2513;Konsult, data, webb- och multimedia;;
2512;2514;Konsult, IT applikationsprogrammerare;;
2512;2521;Konsult, IT, databasutveckling;;
2512;2511;Konsult, IT, systemutveckling;;
2512;2513;Konsult, IT, webb- och multimedia;;
2512;2512;Mjukvarudesigner;;
2512;2512;Mjukvaruingenjör;;
2512;2512;Mjukvarukonstruktör;;
2512;2512;Mjukvaruutvecklare;;
2512;2514;Programmerare, data;;
2512;2512;Programutvecklare;;
2512;2512;Programvarukonstruktör;;
2512;2512;Programvaruutvecklare;;
2512;2514;Projektledare, IT applikationsprogrammerare;;
2512;2521;Projektledare, IT, databasutveckling;;
2512;2512;Projektledare, IT, programvaruutveckling;;
2512;2511;Projektledare, IT, systemutveckling;;
2512;2511;Projektledare, systemutveckling;;
2512;2512;Softwaredesigner;;
2512;2511;Systemdesigner;;
2512;2511;Systemerare;;
2512;2511;Systemkonstruktör;;
2512;2511;Systemprogrammerare;;
2512;2511;Systemutvecklare;;
2512;2513;Webbprogrammerare;;
2512;2513;Webbutvecklare;;
2513;2513;Designer, level, IT;;
2513;2513;Programmerare, PC-spel;;
2513;2513;Programmerare, konsolspel;;
2513;2513;Programmerare, handheld games;;
2513;2513;Programmerare, mobilspel;;
2513;2513;Programmerare, onlinespel;;
2513;2513;Programmerare, web games;;
2513;2513;Projektledare, IT, webb- och multimedia;;
2513;2513;Spelutvecklare, IT;;
2514;2519;Mjukvarutestare;;
2514;2519;Programvarutestare;;
2514;2519;Quality Assurance/Speltestare;;
2514;2519;Systemtestare;;
2514;2519;Testledare, IT;;
2515;2522;Dataansvarig, systemförvaltare;;
2515;2522;Datasamordnare, systemförvaltare;;
2515;2522;Förvaltningsansvarig, IT;;
2515;2522;Förvaltningsledare, IT;;
2515;2522;IT-ansvarig, systemförvaltare;;
2515;2522;IT-samordnare, systemförvaltare;;
2515;2522;Systemansvarig;;
2515;2522;Systemchef;;
2515;2522;Systemförvaltare;;
2515;2522;Systemmanager;;
2516;2529;Datakonsult, it-säkerhet;;
2516;2529;Datasäkerhetsanalytiker;;
2516;2529;Datasäkerhetsansvarig;;
2516;2529;Datasäkerhetschef;;
2516;2529;IT projektledare, it-säkerhet;;
2516;2529;IT-forensiker;;
2516;2529;IT-konsult, it-säkerhet;;
2516;2529;IT-säkerhetschef;;
2516;2529;Konsult, data, it-säkerhet;;
2516;2529;Konsult, IT, it-säkerhet;;
2516;2529;Kryptolog, dataspecialist;;
2516;2529;Projektledare, IT, it-säkerhet;;
2516;2529;Säkerhetsadministratör, IT;;
2516;2529;Säkerhetsanalytiker, IT;;
2516;2529;Säkerhetsansvarig, IT;;
2516;2529;Säkerhetsrådgivare, IT;;
2519;2519;Datalingvist;;
2519;2519;Forskare, IT;;
2519;2529;IT-brottsutredare;;
2519;2519;IT-strateg;;
2519;2519;Processansvarig, ITIL;;
2519;2519;Release manager, IT;;
2519;2519;Systemexpert, IT;;
2519;2519;Systemingenjör, data;;
2611;2611;Advokat;;
2611;2611;Brottmålsadvokat;;
2611;2611;Tvistemålsadvokat;;
2612;2612;Assessor;;
2612;2612;Chefsrådman;;
2612;2612;Domare (juridisk);;
2612;2612;Domstolsjurist;;
2612;2612;Försäkringsdomare;;
2612;2612;Hovrättsassessor;;
2612;2612;Hovrättsfiskal;;
2612;2612;Hovrättslagman;;
2612;2612;Hovrättsnotarie;;
2612;2612;Hovrättspresident;;
2612;2612;Hovrättsråd;;
2612;2612;Jurist, allmän domstol;;
2612;2612;Jurist, förvaltningsdomstol;;
2612;2612;Jurist, specialdomstol;;
2612;2612;Justitieråd;;
2612;2612;Kammarrättsassessor;;
2612;2612;Kammarrättsfiskal;;
2612;2612;Kammarrättslagman;;
2612;2612;Kammarrättspresident;;
2612;2612;Kammarrättsråd;;
2612;2612;Lagman;;
2612;2612;Länsrättsassessor;;
2612;2612;Länsrättsfiskal;;
2612;2612;Länsrättsnotarie;;
2612;2612;Regeringsråd;;
2612;2612;Revisionssekreterare;;
2612;2612;Rådman;;
2612;2612;Tingsfiskal;;
2612;2612;Tingsnotarie;;
2612;2612;Vattenrättsdomare;;
2612;2612;Överrättsnotarie;;
2613;2611;Allmän åklagare;;
2613;2611;Assistentåklagare;;
2613;2611;Chefsåklagare;;
2613;2611;Distriktsåklagare;;
2613;2611;Kammaråklagare;;
2613;2611;Länsåklagare;;
2613;2611;Riksåklagare;;
2613;2611;Sjöfiskal;;
2613;2611;Stadsfiskal;;
2613;2611;Statsåklagare;;
2613;2611;Åklagarassistent;;
2613;2611;Åklagare;;
2613;2611;Åtalsbyråchef;;
2613;2611;Överåklagare;;
2614;2619;Affärsjurist;;
2614;2619;Arbetsrättsjurist;;
2614;2619;Bankjurist;;
2614;2619;Bolagsjurist;;
2614;2619;Familjerättsjurist;;
2614;2619;Fastighetsjurist;;
2614;2619;Fastighetsnotarie;;
2614;2619;Företagsjurist;;
2614;2619;Försäkringsjurist;;
2614;2619;Immaterialrättsjurist;;
2614;2619;Jurist, bank;;
2614;2619;Jurist, bolags-;;
2614;2619;Jurist, fastighets-;;
2614;2619;Jurist, företags-;;
2614;2619;Patentjurist;;
2614;2619;Upphovsrättsjurist;;
2614;2619;Varumärkesjurist;;
2615;2619;Akademiombudsman;;
2615;2619;Avtalssekreterare, kommun;;
2615;2619;Chefsjurist;;
2615;2619;Folkrättsjurist;;
2615;2619;Förbundsjurist;;
2615;2619;Förvaltningsjurist;;
2615;2619;Jurist, förvaltnings-;;
2615;2619;Jurist, myndighet;;
2615;2619;Jurist, organisation;;
2615;2619;Kanslijurist;;
2615;2619;Kanslinotarie;;
2615;2619;Kommunjurist;;
2615;2619;Landstingsjurist;;
2615;2619;Länsassessor;;
2615;2619;Länsjurist;;
2615;2619;Länsnotarie;;
2615;2619;Organisationsjurist;;
2615;2619;Rättsvårdsinspektör;;
2615;2619;Skattejurist;;
2615;2619;Stadsadvokat;;
2615;2619;Stadsjurist;;
2615;2619;Stadsnotarie;;
2615;2619;Stadsombudsman;;
2615;2619;Stadssekreterare;;
2615;2619;Verksjurist;;
2619;2619;Advokatfiskal;;
2619;2619;Auditör;;
2619;2619;Beredningsjurist;;
2619;2619;Dispaschör;;
2619;2619;Fastighetsråd;;
2619;2619;Föredragande jurist;;
2619;2619;IT-jurist;;
2619;2619;Juridisk ombudsman;;
2619;2619;Jurist, ospec;;
2619;2619;Kronofogde;;
2619;2619;Miljöjurist;;
2619;2619;Miljöråd;;
2619;2619;Notarie;;
2619;2619;Skatteintendent ;;
2619;2619;Socialförsäkringsombud;;
2619;2619;Stiftsjurist;;
2619;2619;Stiftsnotarie;;
2619;2619;Stiftssekreterare;;
2621;2621;Amanuens, museum;;
2621;2621;Antikvarie;;
2621;2621;Bebyggelseantikvarie;;
2621;2621;Byggnadsantikvarie;;
2621;2621;Chefsintendent, auktionsverk;;
2621;2621;Chefsintendent, galleri;;
2621;2621;Chefsintendent, museum;;
2621;2621;Curator;;
2621;2621;Föreståndare, galleri;;
2621;2621;Galleriföreståndare;;
2621;2621;Gallerist;;
2621;2621;Intendent, konst-;;
2621;2621;Intendent, museum;;
2621;2621;Intendent, utställningar;;
2621;2621;Konstintendent;;
2621;2621;Konstkonsult;;
2621;2621;Konstkurator;;
2621;2621;Länsantikvarie;;
2621;2621;Museiamanuens;;
2621;2621;Museiintendent;;
2621;2621;Museiman;;
2621;2621;Stadsantikvarie;;
2621;2621;Utställningsproducent, museum;;
2622;2621;Arkivamanuens;;
2622;2621;Arkivarie;;
2622;2621;Arkivföreståndare;;
2622;2621;Arkivråd;;
2622;2621;Bandarkivarie;;
2622;2622;Barnbibliotekarie;;
2622;2622;Bibliotekarie;;
2622;2622;Bibliotekskonsulent;;
2622;2621;Bildarkivarie;;
2622;2622;Bokbussbibliotekarie;;
2622;2622;Dokumentalist;;
2622;2621;Filmarkivarie;;
2622;2622;Folkbibliotekarie;;
2622;2622;Forskningsbibliotekarie;;
2622;2621;Föreståndare, arkiv;;
2622;2622;Företagsbibliotekarie;;
2622;2622;Informatiker;;
2622;2622;Informationsmäklare;;
2622;2621;Krigsarkivarie;;
2622;2622;Litteraturingenjör;;
2622;2622;Lånechef, bibliotek;;
2622;2621;Redaktionsarkivarie;;
2622;2622;Sjukhusbibliotekarie;;
2622;2622;Skolbibliotekarie;;
2622;2622;Stadsbibliotekarie;;
2623;2632;Antropolog;;
2623;2632;Arkeolog;;
2623;2632;Daktylog;;
2623;2632;Etnolog;;
2623;2633;Filosof, forskare;;
2623;2632;Forskare, etnologi;;
2623;2633;Forskare, filmvetenskap;;
2623;2633;Forskare, filosofi;;
2623;2633;Forskare, framtids-;;
2623;2633;Forskare, freds-;;
2623;2633;Forskare, historia;;
2623;2632;Forskare, kriminalvård;;
2623;2632;Forskare, kulturgeografi;;
2623;2633;Forskare, rättsvetenskap;;
2623;2632;Forskare, samhällsvetenskap;;
2623;2632;Forskare, sociologi;;
2623;2633;Forskare, statskunskap;;
2623;2633;Forskare, teologi;;
2623;2633;Framtidsforskare;;
2623;2633;Fredsforskare;;
2623;2633;Genealog;;
2623;2632;Genusvetare;;
2623;2632;Geograf;;
2623;2633;Historiker, forskare;;
2623;2633;Humanist, forskare;;
2623;2633;Idéhistoriker;;
2623;2632;Kriminolog;;
2623;2632;Kulturgeograf;;
2623;2633;Kulturvetare;;
2623;2632;Marinarkeolog;;
2623;2632;Naturgeograf;;
2623;2633;Politolog;;
2623;2632;Rättssociolog;;
2623;2633;Rättsvetare;;
2623;2632;Samhällsgeograf;;
2623;2632;Socialantropolog;;
2623;2632;Sociolog, forskare;;
2623;2633;Statsvetare;;
2623;2633;Teologisk forskare;;
2641;2641;Dramatiker;;
2641;2641;Dramaturg;;
2641;2641;Editerare, böcker;;
2641;2641;Epiker;;
2641;2641;Filmförfattare;;
2641;2641;Författare;;
2641;2641;Förlagsredaktör;;
2641;2641;Kolumnist;;
2641;2641;Korrekturchef, bokförlag;;
2641;2641;Korrekturläsare, bokförlag;;
2641;2641;Korrekturredaktör, bokförlag;;
2641;2641;Korrektör, bokförlag;;
2641;2641;Korsordskonstruktör;;
2641;2641;Korsordsmakare;;
2641;2641;Korsordsredaktör;;
2641;2641;Lektör;;
2641;2641;Läromedelsförfattare;;
2641;2641;Manusförfattare;;
2641;2641;Poet;;
2641;2641;Redigerare, böcker m.m.;;
2641;2641;Script writer;;
2641;2641;Skald;;
2641;2641;Talboksproducent;;
2641;2641;Talboksredaktör;;
2641;2641;Teknikinformatör;;
2641;2641;Teknisk redaktör;;
2641;2641;Teknisk skribent;;
2641;2641;Texteditor, böcker;;
2641;2641;Textförfattare;;
2642;2642;Allmänreporter;;
2642;2642;Bildredaktör;;
2642;1349;Chefredaktör, utan chefshiearki;;
2642;2642;Editerare, tidning;;
2642;2642;Efterbearbetningsredaktör;;
2642;2642;Ekonomijournalist;;
2642;2642;Featureredaktör;;
2642;2642;Frilansjournalist;;
2642;2642;Intervjuare, reporter;;
2642;2642;Journalist;;
2642;2642;Korrekturchef, tidning;;
2642;2642;Korrekturläsare, tidning;;
2642;2642;Korrekturredaktör, tidning;;
2642;2642;Korrektör, tidning;;
2642;2642;Korrespondent, nyhetsbevakning;;
2642;2642;Kritiker;;
2642;2642;Krönikör;;
2642;2642;Kåsör;;
2642;2642;Notischef;;
2642;2642;Nyhetsjournalist;;
2642;2642;Nyhetsredaktör;;
2642;2642;Nyhetsreporter;;
2642;2642;Presslektör;;
2642;2642;Pressombudsman;;
2642;2642;Radiojournalist;;
2642;2642;Radioreporter;;
2642;2642;Recensent;;
2642;2642;Redaktionssekreterare;;
2642;2642;Redaktör;;
2642;2642;Redigerare, tidning m.m.;;
2642;2642;Referent;;
2642;2642;Reporter;;
2642;2642;Researcher;;
2642;2642;Skribent;;
2642;2642;Sportjournalist;;
2642;2642;Sportreporter;;
2642;2642;Studioreporter;;
2642;2642;Taltidningsredaktör;;
2642;2642;Texteditor, tidning;;
2642;2642;Tidningsredigerare;;
2642;2642;TV-journalist;;
2642;2642;TV-reporter;;
2642;2642;Utrikeskorrespondent;;
2642;2642;Webbredaktör;;
2642;2642;Webeditor;;
2642;2642;Videoreporter;;
2643;2643;Dialogtolk;;
2643;2643;Dövblindtolk;;
2643;2643;Dövtolk;;
2643;2643;Forskare, språk;;
2643;2643;Konferenstolk;;
2643;2643;Konsult, språk;;
2643;2643;Kontakttolk;;
2643;2643;Korrekturläsare, översättare;;
2643;2643;Lexikograf;;
2643;2643;Lingvist;;
2643;2643;Nyhetstextare;;
2643;2643;Ordboksförfattare;;
2643;2643;Rättstolk;;
2643;2643;Sjukvårdstolk;;
2643;2643;Språkforskare;;
2643;2643;Språkgranskare;;
2643;2643;Språkkonsult;;
2643;2643;Språkteknolog;;
2643;2643;Språkvetare;;
2643;2643;Svensktextare;;
2643;2643;Taltjänsttolk;;
2643;2643;Teckenspråkstolk;;
2643;2643;Teknisk översättare;;
2643;2643;Tolk, dialog-;;
2643;2643;Tolk, konferens-;;
2643;2643;Tolk, kontakt-;;
2643;2643;Tolk, ospec;;
2643;2643;Tolk, rätts-;;
2643;2643;Tolk, sjukvårds-;;
2643;2643;Translator;;
2643;2643;Undertextare;;
2643;2643;Vuxendövtolk;;
2643;2643;Översättare;;
2651;2651;Bildhuggare, konstnär;;
2651;2651;Bildhuggare, sten;;
2651;2651;Bildkonstnär;;
2651;2651;Bokkonstnär;;
2651;3433;Djurkonservator;;
2651;2651;Fotografiker;;
2651;2651;Glaskonstnär;;
2651;2651;Grafiker, konstnär;;
2651;2651;Illustrationstecknare;;
2651;2651;Illustratör, övrig;;
2651;2651;Isskulptör;;
2651;2651;Karikatyrtecknare;;
2651;2651;Keramiker, konstnär;;
2651;2651;Keramikkonstnär;;
2651;3433;Konservator, arkeologi;;
2651;3433;Konservator, djur;;
2651;2651;Konservator, metall;;
2651;7522;Konservator, möbler;;
2651;7323;Konservator, papper;;
2651;3433;Konservator, sten;;
2651;2651;Konservator, tavlor;;
2651;7318;Konservator, textil;;
